日時,測定開始からの時間,電源電流,電源電圧,電源電力,回転数,モータートルク,モータ相間電圧(Vm),モータ線電流(Im),インバータ出力電力(P-Out),インバータ効率,力率進角(φ),力率,電流進角(α)
,秒,A,V,W,RPM,Nm,V,A,W,%,deg,%,deg
2025/12/5 13:50,92.8,6.8,9.9,67,0,0.762,3.7,9.7,52,77,33.8,83,0.8
2025/12/5 13:50,92.9,6.8,9.9,67,0,0.763,3.7,9.7,52,77,33.8,83,0.8
2025/12/5 13:50,93,6.7,9.9,66,0,0.763,3.7,9.7,52,78,33.9,83,0.8
2025/12/5 13:50,93.1,6.7,9.9,66,0,0.763,3.7,9.7,52,78,34,83,0.7
2025/12/5 13:50,93.2,6.7,9.9,66,0,0.763,3.7,9.7,52,78,33.9,83,0.7
2025/12/5 13:50,93.3,6.7,9.9,66,0,0.763,3.7,9.7,52,78,33.9,83,0.7
2025/12/5 13:50,93.4,6.7,9.9,66,0,0.763,3.7,9.7,52,78,33.9,83,0.6
2025/12/5 13:50,93.5,6.6,9.9,65,0,0.764,3.7,9.7,52,79,34,83,0.7
2025/12/5 13:50,93.6,6.6,9.9,65,0,0.764,3.7,9.7,52,79,34,83,0.7
2025/12/5 13:50,93.7,6.6,9.9,65,0,0.764,3.7,9.7,52,79,34,83,0.7
2025/12/5 13:50,93.8,6.6,9.9,65,0,0.764,3.7,9.7,51,79,34.1,83,0.8
2025/12/5 13:50,93.9,6.6,9.9,65,0,0.764,3.7,9.7,52,79,34,83,0.7
2025/12/5 13:50,94,6.6,9.9,65,0,0.764,3.7,9.7,52,79,34,83,0.8
2025/12/5 13:50,94.1,6.6,9.9,65,0,0.765,3.7,9.7,51,79,34.1,83,0.8
2025/12/5 13:50,94.2,6.6,9.9,65,0,0.765,3.8,9.7,53,81,34,83,0.7
2025/12/5 13:50,94.3,6.6,9.9,65,0,0.765,3.7,9.7,51,79,34.1,83,0.8
2025/12/5 13:50,94.4,6.6,9.9,65,0,0.765,3.8,9.7,53,81,34,83,0.6
2025/12/5 13:50,94.5,6.6,9.9,65,0,0.765,3.8,9.7,53,81,34,83,0.7
2025/12/5 13:50,94.6,6.6,9.9,65,0,0.765,3.7,9.7,52,79,34,83,0.7
2025/12/5 13:50,94.7,6.6,9.9,65,0,0.765,3.8,9.7,53,81,34,83,0.7
2025/12/5 13:50,94.8,6.6,9.9,65,0,0.765,3.7,9.7,51,79,34.1,83,0.8
2025/12/5 13:50,94.9,6.5,9.9,64,0,0.765,3.7,9.7,52,80,34,83,0.7
2025/12/5 13:50,95,6.6,9.9,65,0,0.765,3.8,9.7,53,81,34,83,0.8
2025/12/5 13:50,95.1,6.6,9.9,65,0,0.765,3.8,9.7,53,81,34.1,83,0.8
2025/12/5 13:50,95.2,6.6,9.9,65,0,0.765,3.8,9.7,53,81,34,83,0.7
2025/12/5 13:50,95.3,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,95.4,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.7
2025/12/5 13:50,95.5,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,95.6,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,95.7,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,95.8,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,95.9,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,96,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,96.1,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.2,83,0.8
2025/12/5 13:50,96.2,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.7
2025/12/5 13:50,96.3,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,96.4,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,96.5,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,96.6,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.7
2025/12/5 13:50,96.7,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.6
2025/12/5 13:50,96.8,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,96.9,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.7
2025/12/5 13:50,97,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,97.1,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,97.2,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.7
2025/12/5 13:50,97.3,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,97.4,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,97.5,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,97.6,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.7
2025/12/5 13:50,97.7,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.7
2025/12/5 13:50,97.8,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,97.9,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,98,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,98.1,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,98.2,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,98.3,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,98.4,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.2,83,0.9
2025/12/5 13:50,98.5,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,98.6,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.8
2025/12/5 13:50,98.7,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,98.8,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,98.9,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,99,6.5,9.9,64,0,0.765,3.8,9.7,53,82,34.1,83,0.7
2025/12/5 13:50,99.1,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,99.2,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,99.3,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,99.4,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.2,83,0.9
2025/12/5 13:50,99.5,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,99.6,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,99.7,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,99.8,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34,83,0.7
2025/12/5 13:50,99.9,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.8
2025/12/5 13:50,100,6.5,9.9,64,0,0.764,3.8,9.7,53,82,34.1,83,0.7
